"ppntID","base1","base2","fuel1","fuel2","fueltype1","fueltype2","valuegap","whichtrial","sliderfeature","drawtime","responsetime"
"5211409",0.12281842611281468,0.5334179713808962,0.8316886186863632,0.33,"height","color",0.07388124339269574,10,"fuel",1595713041824,1595713045767
"3604323",0.28288834340707614,0.9359182713403449,0.8452470749021448,0.26,"height","color",0.004228205759745141,1,"fuel",1595713029918,1595713046777
"5211409",0.12281842611281468,0.5334179713808962,0.8316886186863632,0.01,"height","color",-0.09681250744919104,10,"fuel",1595713047269,1595713050067
"5592116",0.07789831845489292,0.9506303291472862,0.8107788188641631,0.47,"height","height",0.38363794807086193,8,"fuel",1595713012729,1595713053756
"5592116",0.07789831845489292,0.9506303291472862,0.8107788188641631,0.47,"height","height",0.38363794807086193,7,"fuel",1595713012729,1595713053987
"8280988",0.6453041077788573,0.01,0.013232941122906405,0.5071278994490509,"color","color",-0.0034679922701167584,1,"base",1595713036931,1595713054243
"5211409",0.12281842611281468,0.5334179713808962,0.8316886186863632,0.13,"height","color",-0.03280235088348349,10,"fuel",1595713051568,1595713055198
"5724705",0.7863846200280415,0.37,0.3658825310377991,0.7817054227478484,"height","height",0.001506611271646141,3,"base",1595713707597,1595713732782
"3604323",0.2318045290489048,0.05033972420334831,0.0044980536519780845,0.02,"height","height",-0.00003587472436651987,2,"fuel",1595713048281,1595713060263
"5211409",0.03436507493623808,0.24,0.5992818472984196,0.08375209795145655,"color","height",-0.0004938620819878031,11,"base",1595713056700,1595713063768
"5724705",0.8208233870864099,0.7334270502602125,0.42406481998497525,0.48,"color","height",0.003962662240645898,4,"fuel",1595713734296,1595713741607
"8280988",0.5008884436818071,0.7969219083717403,0.19847724954009305,0.13,"height","color",0.004184887459943373,2,"fuel",1595713055751,1595713070349
"3604323",0.21106180870458213,0.8801625294412518,0.7219927332589633,0.17,"color","height",-0.002757462148188866,3,"fuel",1595713061766,1595713070895
"5211409",0.04864076153272312,0.7779375217312476,0.1259789125067754,0.28,"height","height",0.21169479584335552,12,"fuel",1595713065270,1595713072394
"5211409",0.04864076153272312,0.7779375217312476,0.1259789125067754,0.01,"height","height",0.0016516649759186243,12,"fuel",1595713073896,1595713077135
"3604323",0.5892177148864846,0.67,0.49598357767795287,0.43758399420001304,"color","color",0.0009389658533821565,4,"base",1595713072396,1595713081094
"5211409",0.17160174226441938,0.24723142186679858,0.43407691958864625,0.76,"height","color",0.11340752494058294,13,"fuel",1595713078637,1595713083504
"5724705",0.9705910319410156,0.6573417719889785,0.13380665687883586,0.55,"height","height",0.2316664334133315,7,"fuel",1595713748679,1595713761118
"5211409",0.17160174226441938,0.24723142186679858,0.43407691958864625,0.65,"height","color",0.08621206853523512,13,"fuel",1595713085006,1595713088828
"8280988",0.08510077106352631,0.8705471214329403,0.2773756226464179,0.03,"color","height",0.002511534281552333,3,"fuel",1595713071855,1595713089527
"5724705",0.9705910319410156,0.6573417719889785,0.13380665687883586,0.3,"height","height",0.06733099041608684,7,"fuel",1595713762637,1595713768270
"5211409",0.17160174226441938,0.24723142186679858,0.43407691958864625,0.38,"height","color",0.019459584631199484,13,"fuel",1595713090330,1595713093050
"5592116",0.07789831845489292,0.9506303291472862,0.8107788188641631,0.68,"height","height",0.5832703171917921,8,"fuel",1595713055489,1595713093980
"5592116",0.07789831845489292,0.9506303291472862,0.8107788188641631,0.68,"height","height",0.5832703171917921,7,"fuel",1595713055489,1595713094924
"5211409",0.41113765644401834,0.41540569908827485,0.566586889360472,0.43,"height","height",-0.054320755255612585,14,"fuel",1595713094552,1595713098743
"5724705",0.9705910319410156,0.6573417719889785,0.13380665687883586,0.14,"height","height",-0.0378436931021497,7,"fuel",1595713769772,1595713777542
"5211409",0.41113765644401834,0.41540569908827485,0.566586889360472,0.59,"height","height",0.012144156598511396,14,"fuel",1595713100244,1595713102528
"3604323",0.8374368153193623,0.4421581860546917,0.08280715684224726,0.13,"color","height",-0.011865197524512566,7,"fuel",1595713088125,1595713102752
"5211409",0.08022511686458556,0.23348309674076684,0.012114171325591006,0.28,"height","color",0.06440340627710156,15,"fuel",1595713104029,1595713109552
"8280988",0.33715974749785604,0.1513158295813315,0.3646412680193596,0.77,"height","height",-0.006429169075080066,4,"fuel",1595713091032,1595713112059
"5211409",0.08022511686458556,0.23348309674076684,0.012114171325591006,0.01,"height","color",0.0013629701570945186,15,"fuel",1595713111054,1595713113443
"5724705",0.32165513023942016,0.31,0.07529438608731764,0.4326735957621497,"color","color",0.10990998912305308,8,"base",1595713779047,1595713790302
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.25,"color","height",-0.2149320410043844,8,"fuel",1595713104254,1595713117127
"5724705",0.32165513023942016,0.29,0.07529438608731764,0.4326735957621497,"color","color",0.10125651720781007,8,"base",1595713791804,1595713796798
"5211409",0.6230053264431834,0.9947593096593408,0.5269421531934761,0.69,"color","height",0.35809615549796947,16,"fuel",1595713114945,1595713122348
"5724705",0.32165513023942016,0.12,0.07529438608731764,0.4326735957621497,"color","color",0.027702005928244622,8,"base",1595713798301,1595713800558
"5211409",0.6230053264431834,0.9947593096593408,0.5269421531934761,0.57,"color","height",0.23872503833884862,16,"fuel",1595713123850,1595713126279
"8280988",0.3544952389600642,0.5581795619816776,0.3677373062684379,0.4,"height","height",0.09291070053251083,7,"fuel",1595713117896,1595713126891
"5211409",0.6230053264431834,0.9947593096593408,0.5269421531934761,0.22,"color","height",-0.1094407200419206,16,"fuel",1595713127780,1595713129403
"4203615",0.7465813159121406,0.8354048243862671,0.9886271300334202,0.89,"height","color",0.005419750016983915,1,"fuel",1595713110973,1595713132136
"5724705",0.32849482904839467,0.6062893685423496,0.0929488467240247,0.12,"color","height",0.04222150871022801,9,"fuel",1595713802059,1595713808021
"5211409",0.6230053264431834,0.9947593096593408,0.5269421531934761,0.38,"color","height",0.0497207695035739,16,"fuel",1595713130904,1595713133134
"8280988",0.3544952389600642,0.5581795619816776,0.3677373062684379,0.22,"height","height",-0.007561620624191148,7,"fuel",1595713128395,1595713133808
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.2,"color","height",-0.24985190227692552,8,"fuel",1595713118631,1595713136458
"5211409",0.0360930446036376,0.3273171613140513,0.005246705106230598,0.06,"color","height",0.019449660117421764,17,"fuel",1595713134636,1595713140402
"5724705",0.9296468687699901,0.4169532799624822,0.10136920084613443,0.05,"height","color",-0.073389896158201,10,"fuel",1595713809530,1595713817070
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.06,"color","height",-0.34762751384004065,8,"fuel",1595713137960,1595713142314
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.06,"color","height",-0.34762751384004065,7,"fuel",1595713137960,1595713142506
"8280988",0.12036975410586503,0.16067024103523964,0.6119163029082542,0.76,"color","height",0.04845316827234554,8,"fuel",1595713135312,1595713147412
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.02,"color","height",-0.37556340285807355,8,"fuel",1595713144008,1595713147065
"5724705",0.9296468687699901,0.4169532799624822,0.10136920084613443,0.98,"height","color",0.31437665420690747,10,"fuel",1595713818572,1595713824094
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.02,"color","height",-0.37556340285807355,7,"fuel",1595713144008,1595713147222
"5211409",0.25974469302700953,0.54,0.655135990614627,0.24863801637287652,"height","height",-0.035903567931788755,18,"base",1595713141903,1595713148535
"5724705",0.9296468687699901,0.4169532799624822,0.10136920084613443,0.67,"height","color",0.18512113741853797,10,"fuel",1595713825597,1595713827702
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.01,"color","height",-0.3825473751125818,8,"fuel",1595713148723,1595713150869
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.01,"color","height",-0.3825473751125818,7,"fuel",1595713148723,1595713151038
"5724705",0.9296468687699901,0.4169532799624822,0.10136920084613443,0.22,"height","color",-0.0025078385645790346,10,"fuel",1595713829208,1595713830142
"4203615",0.4862005987407587,0.32,0.4026750048368142,0.6205344822833847,"height","color",0.0027902058810861385,2,"base",1595713133659,1595713160313
"5724705",0.7442346898036507,0.6454917192996079,0.107987382217275,0.22,"height","height",0.06164022233873183,11,"fuel",1595713831644,1595713836933
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.41,"color","height",-0.10318848493225286,8,"fuel",1595713152539,1595713161896
"5724705",0.7442346898036507,0.6454917192996079,0.107987382217275,0.15,"height","height",0.01645580198775927,11,"fuel",1595713838435,1595713840341
"3604323",0.6019158908481037,0.6983972254508224,0.647152456497265,0.5,"color","height",-0.0403327346416788,8,"fuel",1595713163397,1595713164152
"5724705",0.35484974169982375,0.6393432244042763,0.3384199739163205,0.28,"color","height",0.05892786250292996,12,"fuel",1595713841843,1595713847341
"5724705",0.35484974169982375,0.6393432244042763,0.3384199739163205,0.16,"color","height",-0.01779332442558322,12,"fuel",1595713848843,1595713850694
"1419699",0.3754556391724415,0.9263428488353302,0.5933958847655378,0.24,"height","color",-0.0004715474764622196,1,"fuel",1595713169879,1595713181986
"3604323",0.2535924284264399,0.27,0.6304457738431979,0.515352652586188,"color","height",-0.0207310585818119,9,"base",1595713165655,1595713176739
"4203615",0.9958258543182212,0.842347555928008,0.35552885139961243,1,"color","height",0.48830273374821304,3,"fuel",1595713161831,1595713179934
"5724705",0.21397962270002013,0.4871572157035067,0.6281012765882037,0.1,"height","color",-0.08568515261139414,13,"fuel",1595713852196,1595713857237
"5724705",0.21397962270002013,0.4871572157035067,0.6281012765882037,0.34,"height","color",0.031232579157447454,13,"fuel",1595713858738,1595713859925
"3604323",0.13109693181500925,0.07,0.28191893189096096,0.9330926572353813,"color","color",0.028357779015007155,10,"base",1595713178240,1595713187634
"5724705",0.14176127932567173,0.33,0.7959125842971011,0.48051697972144414,"height","color",0.04574101712671798,14,"base",1595713861439,1595713865925
"4203615",0.9958258543182212,0.842347555928008,0.35552885139961243,0.41,"color","height",-0.008682324249311701,3,"fuel",1595713181464,1595713190649
"1419699",0.2664989192607019,0.5,0.704549116506701,0.3852592198021536,"height","color",0.004868031785958626,2,"base",1595713183493,1595713195421
"5724705",0.29491511115236047,0.7838030441893358,0.9980272739103506,0.19,"height","color",-0.14541074602238455,15,"fuel",1595713867440,1595713872525
"5724705",0.29491511115236047,0.7838030441893358,0.9980272739103506,0.39,"height","color",0.011349862815482614,15,"fuel",1595713874026,1595713875437
"4203615",0.5802788698052257,0.890308296381449,0.2316610038854976,0.15,"height","height",-0.0008817410554032012,4,"fuel",1595713192159,1595713202739
"3604323",0.3189563108619935,0.9263365034422746,0.442192034807541,0.73,"color","height",0.5351857073980889,11,"fuel",1595713189136,1595713205189
"1419699",0.9806422703943924,0.4879931013605734,0.3218402893550507,0.65,"height","height",0.0015853238268475622,3,"fuel",1595713196924,1595713210641
"5724705",0.10194677442614508,0.7655560105418866,0.6236320423388866,0.26,"height","height",0.1354672875956519,16,"fuel",1595713876938,1595713882925
"5724705",0.10194677442614508,0.7655560105418866,0.6236320423388866,0.2,"height","height",0.08953392696313871,16,"fuel",1595713884428,1595713886165
"3604323",0.3189563108619935,0.9263365034422746,0.442192034807541,0.93,"color","height",0.7204530080865439,11,"fuel",1595713206691,1595713211117
"5724705",0.10194677442614508,0.7655560105418866,0.6236320423388866,0.12,"height","height",0.02828944611978776,16,"fuel",1595713887669,1595713889741
"1419699",0.08941149586589581,0.09665055491663055,0.5629437534888699,0.52,"color","height",-0.00007535453115407875,4,"fuel",1595713212142,1595713219736
"3604323",0.3189563108619935,0.9263365034422746,0.442192034807541,1,"color","height",0.7852965633275031,11,"fuel",1595713212620,1595713215198
"8280988",0.49751111406284987,0.32120637154709164,0.4839108278876745,0.74,"color","height",-0.0030583001446251312,9,"fuel",1595713148920,1595713218826
"6467193",0.2031686673348252,0.6950682511237196,0.5718581229042767,0.5,"height","height",0.2313504728268032,1,"fuel",1595713210118,1595713221526
"5724705",0.17858277728003502,0.14,0.35548129531260475,0.8774796231117663,"height","height",0.05936431024761804,17,"base",1595713891254,1595713897044
"4203615",0.2217230856362722,0.35,0.38936535281865714,0.6116484142757665,"height","color",0.12774565752970984,7,"base",1595713209106,1595713220364
"5724705",0.17858277728003502,0.12,0.35548129531260475,0.8774796231117663,"height","height",0.04181471778538269,17,"base",1595713898546,1595713899996
"3604323",0.3189563108619935,0.9263365034422746,0.442192034807541,0.21,"color","height",0.053490725608106166,11,"fuel",1595713216699,1595713224351
"3604323",0.3189563108619935,0.9263365034422746,0.442192034807541,0.14,"color","height",-0.011352829632853056,11,"fuel",1595713225853,1595713226872
"8280988",0.3716973385901259,0.8022071391006058,0.24038986441669197,0.7,"color","height",0.47219272454269845,10,"fuel",1595713220331,1595713228108
"1419699",0.6632804163718748,0.9925613128380784,0.5747350540396652,0.24,"color","height",-0.14299579086580233,7,"fuel",1595713224004,1595713235102
"5724705",0.4248553606950414,0.9520303756276363,0.24787125910082097,0.21,"color","height",0.09461694569059027,18,"fuel",1595713901504,1595713908797
"6467193",0.2031686673348252,0.6950682511237196,0.5718581229042767,0.5,"height","height",0.2313504728268032,1,"fuel",1595713223032,1595713234107
"5724705",0.4248553606950414,0.9520303756276363,0.24787125910082097,0.13,"color","height",0.01845451564037938,18,"fuel",1595713910299,1595713911885
"1419699",0.6632804163718748,0.9925613128380784,0.5747350540396652,0.63,"color","height",0.2441031211410482,7,"fuel",1595713236606,1595713240383
"8280988",0.3716973385901259,0.8022071391006058,0.24038986441669197,0.4,"color","height",0.2315305828125167,10,"fuel",1595713229615,1595713239168
"1419699",0.6632804163718748,0.9925613128380784,0.5747350540396652,0.43,"color","height",0.04559085857343259,7,"fuel",1595713241885,1595713245260
"8938234",0.03975165058756258,0.3735126902480106,0.8713844528732204,0.09,"height","height",-0.001022828175729698,1,"fuel",1595713045095,1595713122425
"8280988",0.3716973385901259,0.8022071391006058,0.24038986441669197,0.27,"color","height",0.127243654729438,10,"fuel",1595713240674,1595713245741
"1470712",0.15144196981767322,0.8609765661131381,0.0767526535864882,1,"color","height",0.8493529930652668,1,"fuel",1595713219666,1595713249778
"1419699",0.023212409999927797,0.4756283189865125,0.9755722426890907,0.02,"height","color",-0.013132816502117986,8,"fuel",1595713246762,1595713254834
"8280988",0.3716973385901259,0.8022071391006058,0.24038986441669197,0.08,"color","height",-0.025175701699677144,10,"fuel",1595713247246,1595713251247
"1419699",0.5683341808493763,0.5,0.14760021694248082,0.18458552470813117,"height","height",0.008406513964870521,9,"base",1595713256336,1595713258589
"4203615",0.2217230856362722,0.24,0.38936535281865714,0.6116484142757665,"height","color",0.06046433195937552,7,"base",1595713221869,1595713257438
"3604323",0.38536894443899405,0.7027843794448096,0.48296163083059707,0.66,"height","color",0.27771927655585205,12,"fuel",1595713228374,1595713256174
"3604323",0.38536894443899405,0.7027843794448096,0.48296163083059707,0.66,"height","color",0.27771927655585205,11,"fuel",1595713228374,1595713256342
"1419699",0.27091399889484724,0.9657011322794447,0.5470897567262833,0.4,"color","height",0.2380661791626513,10,"fuel",1595713260090,1595713263199
"4203615",0.2217230856362722,0.5,0.38936535281865714,0.6116484142757665,"height","color",0.21949291967107482,7,"base",1595713258946,1595713261538
"8938234",0.8829668434956737,0.487109275406187,0.3632832635780996,0.65,"color","height",-0.00414604752233988,2,"fuel",1595713123931,1595713142866
"1419699",0.27091399889484724,0.9657011322794447,0.5470897567262833,0.5,"color","height",0.3346362923905958,10,"fuel",1595713264701,1595713266637
"4203615",0.2217230856362722,0.66,0.38936535281865714,0.6116484142757665,"height","color",0.31735666595519746,7,"base",1595713263055,1595713265647
"3604323",0.38536894443899405,0.7027843794448096,0.48296163083059707,0.36,"height","color",0.06688396272240915,12,"fuel",1595713257843,1595713264141
"1419699",0.27091399889484724,0.9657011322794447,0.5470897567262833,0.36,"color","height",0.1994381338714735,10,"fuel",1595713268139,1595713271477
"3604323",0.38536894443899405,0.7027843794448096,0.48296163083059707,0.23,"height","color",-0.024478006605416103,12,"fuel",1595713265644,1595713266937
"8280988",0.38730842113261743,0.6386739831098682,0.43565607511044835,0.44,"height","color",0.11228328596048129,11,"fuel",1595713252751,1595713269300
"4203615",0.2217230856362722,0.89,0.38936535281865714,0.6116484142757665,"height","color",0.4580358012386238,7,"base",1595713267153,1595713270301
"1419699",0.27091399889484724,0.9657011322794447,0.5470897567262833,0.13,"color","height",-0.022673126552798767,10,"fuel",1595713272979,1595713275648
"1470712",0.15144196981767322,0.8609765661131381,0.0767526535864882,0.02,"color","height",0.0055959582743914885,1,"fuel",1595713251287,1595713271178
"8280988",0.38730842113261743,0.6386739831098682,0.43565607511044835,0.28,"height","color",0.010095448662902407,11,"fuel",1595713270808,1595713275305
"1955150",0.39642995550414684,0.5880514968218602,0.5563627676267304,0.38,"color","height",0.0029007015778781675,1,"fuel",1595713261135,1595713276797
"4203615",0.2217230856362722,0.01,0.38936535281865714,0.6116484142757665,"height","color",-0.08021480332405079,7,"base",1595713271819,1595713277445
"8938234",0.6542273941884151,0.7318202444918835,0.20486357514519216,0.18,"height","color",-0.0022997189228226023,3,"fuel",1595713144369,1595713158650
"1419699",0.09097087578512708,0.35078678340717695,0.6241699093807365,0.71,"height","height",0.19227733292400662,11,"fuel",1595713277150,1595713282062
"1470712",0.6093973994596769,0.5750228581443415,0.3364711395585731,0.37,"height","height",0.0077138200731778905,2,"fuel",1595713272680,1595713281954
"1419699",0.09097087578512708,0.35078678340717695,0.6241699093807365,0.55,"height","height",0.13615144757885833,11,"fuel",1595713283564,1595713286905
"4203615",0.2217230856362722,0.16,0.38936535281865714,0.6116484142757665,"height","color",0.011532458817314198,7,"base",1595713278954,1595713283121
"1419699",0.09097087578512708,0.35078678340717695,0.6241699093807365,0.55,"height","height",0.13615144757885833,10,"fuel",1595713283564,1595713287039
"1955150",0.7762651809986854,0.4676283480520793,0.3428819816350266,0.57,"height","color",0.00038081485458341113,2,"fuel",1595713278311,1595713284125
"8280988",0.5158327208340965,0.8037215709782806,0.4803133274443956,0.35,"height","color",0.033541219293877295,12,"fuel",1595713276809,1595713284531
"1419699",0.09097087578512708,0.35078678340717695,0.6241699093807365,0.39,"height","height",0.08002556223371002,11,"fuel",1595713288541,1595713291211
"8938234",0.3277043043255332,0.22,0.2833167187360688,0.41696506080399875,"color","height",-0.0011117948403164546,4,"base",1595713160152,1595713170452
"1419699",0.09097087578512708,0.35078678340717695,0.6241699093807365,0.18,"height","height",0.006360337718202845,11,"fuel",1595713292713,1595713294748
"4203615",0.5784315226792109,0.891112697446675,0.41505658606569207,0.86,"height","color",0.5262751067281273,8,"fuel",1595713284634,1595713292445
"3604323",0.2766140230548415,0.6786655191939586,0.9199724141735097,0.22,"height","height",-0.10517085636133855,13,"fuel",1595713268438,1595713291188
"8280988",0.10794913531713934,0.65,0.8942458780822142,0.6310424053886028,"color","height",0.3136444942027008,13,"base",1595713286039,1595713292398
"3604323",0.2766140230548415,0.6786655191939586,0.9199724141735097,0.22,"height","height",-0.10517085636133855,12,"fuel",1595713268438,1595713291356
"1470712",0.552742441168564,0.39,0.32979099634800124,0.47132010817161074,"color","color",0.001525361790121027,3,"base",1595713283457,1595713292594
"1419699",0.418829571073454,0.2,0.6947035999215421,0.7280506345006887,"color","height",-0.1453522838781861,12,"base",1595713296249,1595713301978
"1955150",0.11125693124813263,0.9466876314312493,0.618686376729312,0.07,"height","height",-0.00256501347974189,3,"fuel",1595713285630,1595713298556
"8280988",0.10794913531713934,0.41,0.8942458780822142,0.6310424053886028,"color","height",0.1621943169094361,13,"base",1595713293902,1595713298725
"3604323",0.2766140230548415,0.6786655191939586,0.9199724141735097,0.47,"height","height",0.06449552343715109,13,"fuel",1595713292857,1595713299935
"1419699",0.418829571073454,0.5,0.6947035999215421,0.7280506345006887,"color","height",0.07306290647202052,12,"base",1595713303479,1595713306052
"4203615",0.5784315226792109,0.891112697446675,0.41505658606569207,0.1,"height","color",-0.15097054333134574,8,"fuel",1595713293955,1595713302847
"1470712",0.22983182850809603,0.8663482213608225,0.26693019564196696,0.07,"height","color",-0.0007046794531594958,4,"fuel",1595713294097,1595713302042
"3604323",0.2766140230548415,0.6786655191939586,0.9199724141735097,0.38,"height","height",0.003415626709694808,13,"fuel",1595713301436,1595713302562
"8280988",0.10794913531713934,0.31,0.8942458780822142,0.6310424053886028,"color","height",0.09909007637057583,13,"base",1595713300231,1595713304415
"4203615",0.5784315226792109,0.891112697446675,0.41505658606569207,1,"height","color",0.6510308843706618,8,"fuel",1595713304358,1595713306442
"3604323",0.22201815354186505,0.9722112760754773,0.5388388396986818,0.5,"height","color",0.3664736337911963,14,"fuel",1595713304064,1595713305515
"1419699",0.418829571073454,0.38,0.6947035999215421,0.7280506345006887,"color","height",-0.01430316966806211,12,"base",1595713307554,1595713312904
"8280988",0.10794913531713934,0.2,0.8942458780822142,0.6310424053886028,"color","height",0.029675411777829522,13,"base",1595713305919,1595713310190
"4203615",0.5784315226792109,0.891112697446675,0.41505658606569207,0.58,"height","color",0.27676355144305825,8,"fuel",1595713307951,1595713311935
"3604323",0.22201815354186505,0.9722112760754773,0.5388388396986818,0.26,"height","color",0.13314292753308177,14,"fuel",1595713307017,1595713312114
"1955150",0.2175970129386482,0.1,0.23110555832037494,0.5297352722872588,"height","color",0.0026856480646937422,4,"base",1595713300059,1595713313644
"3604323",0.22201815354186505,0.9722112760754773,0.5388388396986818,0.16,"height","color",0.035921799925534015,14,"fuel",1595713313615,1595713315546
"8938234",0.13398945954071917,0.03187431194443224,0.1946544822027947,1,"color","height",0.005792663076901246,7,"fuel",1595713180104,1595713198276
"1419699",0.8352670527862696,0.7530592527387303,0.7896609690569008,0.46,"height","color",-0.3131705340646912,13,"fuel",1595713314406,1595713323124
"4203615",0.5784315226792109,0.891112697446675,0.41505658606569207,0.01,"height","color",-0.23117068610154648,8,"fuel",1595713313440,1595713319943
"8280988",0.7537134278416211,0.79,0.035116182893864645,0.04897091003519827,"color","color",0.012219480346158614,14,"base",1595713311696,1595713320297
"4203615",0.5784315226792109,0.891112697446675,0.41505658606569207,0.06,"height","color",-0.18661505122921274,8,"fuel",1595713321449,1595713325757
"1470712",0.09679496504890528,0.9368830371695616,0.49013032186200567,0.79,"height","color",0.6926954519899121,7,"fuel",1595713311418,1595713326514
