"ppntID","base1","base2","fuel1","fuel2","fueltype1","fueltype2","choice_base","choice_fuel","choice_fueltype","questiontype","drawtime","responsetime"
"4701787",0.039874513904683696,0.06987451390468369,0.9115919681017086,0.38965597139280583,"color","height",0.039874513904683696,0.9115919681017086,"color","Which rocket has the best launch stage?",1595538631362,1595538633175
"4701787",0.8031060473553031,0.6231060473553031,0.9020060284787195,0.1236295346141234,"height","height",0.8031060473553031,0.9020060284787195,"height","Which rocket has the best launch stage?",1595538636177,1595538638976
"4701787",0.5847627494048753,0.7347627494048753,0.9577974830424065,0.7579333328579292,"color","color",0.7347627494048753,0.7579333328579292,"color","Which rocket has the best launch stage?",1595538640478,1595538642081
"4701787",0.5875293028239738,0.7075293028239737,0.9006257696634228,0.5408805605720615,"height","color",0.7075293028239737,0.5408805605720615,"color","Which rocket has the best launch stage?",1595538643583,1595538644373
"4701787",0.04963480930840178,0.34963480930840174,0.1250583388778841,0.28545444414574006,"height","color",0.34963480930840174,0.28545444414574006,"color","Which rocket has the best launch stage?",1595538645876,1595538649677
"4701787",0.8152396334048849,0.5452396334048849,0.6522642691723628,0.6557535769145124,"color","color",0.8152396334048849,0.6522642691723628,"color","Which rocket has the best launch stage?",1595538651179,1595538651942
"4701787",0.33684815358397435,0.24684815358397436,0.43905700082408816,0.502984198754727,"color","color",0.33684815358397435,0.43905700082408816,"color","Which rocket has the best launch stage?",1595538653444,1595538670623
"4701787",0.6991535288566504,0.6391535288566503,0.299641233340898,0.05456540036545787,"color","color",0.6391535288566503,0.05456540036545787,"color","Which rocket has the best launch stage?",1595538672125,1595538672651
"4701787",0.197891260132251,0.40789126013225097,0.6881630171117987,0.13284283190684598,"color","height",0.197891260132251,0.6881630171117987,"color","Which rocket has the best launch stage?",1595538675652,1595538676233
"4701787",0.3328443235163344,0.5728443235163344,0.5046078119223385,0.9656007968430886,"height","color",0.5728443235163344,0.9656007968430886,"color","Which rocket has the best launch stage?",1595538679235,1595538679735
"4701787",0.07528170212664254,0.857303471629991,0.9488923915805002,0.7388923915805002,"color","color",0.857303471629991,0.7388923915805002,"color","Which rocket has the best orbital stage?",1595538682019,1595538683273
"4701787",0.7147100868245844,0.5614278667444459,0.959333322340721,0.8993333223407209,"height","height",0.7147100868245844,0.959333322340721,"height","Which rocket has the best orbital stage?",1595538686275,1595538686774
"4701787",0.8849024149194002,0.3281003753734346,0.3253248540017181,0.5653248540017182,"height","color",0.8849024149194002,0.3253248540017181,"height","Which rocket has the best orbital stage?",1595538688275,1595538688846
"4701787",0.2944330352202926,0.4427698996334164,0.37808476185245476,0.1680847618524548,"height","height",0.2944330352202926,0.37808476185245476,"height","Which rocket has the best orbital stage?",1595538691847,1595538692275
"4701787",0.7207042799706309,0.5962266663772631,0.8482267509918154,0.8182267509918154,"height","height",0.5962266663772631,0.8182267509918154,"height","Which rocket has the best orbital stage?",1595538693777,1595538694846
"4701787",0.16867008348902046,0.6057535723287248,0.9082996334070503,0.7582996334070503,"color","color",0.16867008348902046,0.9082996334070503,"color","Which rocket has the best orbital stage?",1595538697848,1595538698238
"4701787",0.4456844558371482,0.34346560957503636,0.18903742982652846,0.00903742982652847,"color","height",0.4456844558371482,0.18903742982652846,"color","Which rocket has the best orbital stage?",1595538699739,1595538701558
"4701787",0.019579254759314768,0.7738939047359434,0.35578154402860196,0.41578154402860196,"color","color",0.7738939047359434,0.41578154402860196,"color","Which rocket has the best orbital stage?",1595538703059,1595538704379
"4701787",0.508428377769669,0.9596821497570232,0.6736789130472803,0.7936789130472803,"color","height",0.9596821497570232,0.7936789130472803,"height","Which rocket has the best orbital stage?",1595538705880,1595538707167
"4701787",0.572055017595166,0.32266003643208974,0.8615405484978993,0.8015405484978994,"color","height",0.572055017595166,0.8615405484978993,"color","Which rocket has the best orbital stage?",1595538708669,1595538709422
"4701787",0.9298017205774436,0.03158924802554486,0.9450433254291712,0.7650433254291712,"height","height",0.9298017205774436,0.9450433254291712,"height","Which rocket has the best orbital stage?",1595538710923,1595538711518
"4701787",0.9936230303656877,0.6471928191925838,0.25021252524823023,0.5202125252482303,"height","height",0.9936230303656877,0.25021252524823023,"height","Which rocket has the best orbital stage?",1595538713019,1595538714009
"4701787",0.5633917093547294,0.119867743376743,0.3441784502230166,0.19417845022301658,"height","height",0.5633917093547294,0.3441784502230166,"height","Which rocket has the best orbital stage?",1595538717011,1595538718185
"4701787",0.9534635899909674,0.4443792449712216,0.7683320488546819,0.4683320488546819,"height","color",0.9534635899909674,0.7683320488546819,"height","Which rocket has the best orbital stage?",1595538719686,1595538721621
"4701787",0.438609667198244,0.2012211118741587,0.23444504627078358,0.14444504627078358,"color","color",0.438609667198244,0.23444504627078358,"color","Which rocket has the best orbital stage?",1595538723123,1595538730522
"4701787",0.9084304032695087,0.5991934617391557,0.40883059655661735,0.5288305965566173,"height","height",0.9084304032695087,0.40883059655661735,"height","Which rocket has the best orbital stage?",1595538732024,1595538733493
"4701787",0.6196731932792043,0.20098858484636062,0.25220138392748914,0.04220138392748918,"color","height",0.6196731932792043,0.25220138392748914,"color","Which rocket has the best orbital stage?",1595538736495,1595538737102
"4701787",0.5526518103708522,0.0347170491778479,0.33796481088373154,0.09796481088373152,"height","height",0.5526518103708522,0.33796481088373154,"height","Which rocket has the best orbital stage?",1595538738604,1595538740621
"4701787",0.33289938519438333,0.8141935135966301,0.5045672257657429,0.8045672257657428,"height","height",0.8141935135966301,0.8045672257657428,"height","Which rocket has the best orbital stage?",1595538742122,1595538743454
