"ppntID","triadtype","presentation","base1","base2","base3","fuel1","fuel2","fuel3","fueltype1","fueltype2","fueltype3","choice_base","choice_fuel","choice_fueltype","drawtime","responsetime"
"4701787","random","[1,0,2]",0.14656954275468892,0.5815274710633149,0.09720412324292838,0.2110427106649475,0.31109611509696355,0.7698079489333258,"height","height","height",0.5815274710633149,0.31109611509696355,"height",1595538867736,1595538868659
"4701787","dominated_decoy","[1,2,0]",0.2822410123322039,0.7177589876677961,0.08224101233220388,0.7177589876677961,0.2822410123322039,0.5177589876677962,"height","color","color",0.7177589876677961,0.2822410123322039,"color",1595538870162,1595538870800
"4701787","dominated_decoy","[2,1,0]",0.7785752467498093,0.2214247532501907,0.6185752467498092,0.2214247532501907,0.7785752467498093,0.0614247532501907,"color","height","color",0.7785752467498093,0.2214247532501907,"color",1595538872301,1595538875231
"4701787","dominated_decoy","[1,2,0]",0.6050944551211702,0.3949055448788298,0.5250944551211703,0.3949055448788298,0.6050944551211702,0.31490554487882977,"color","color","height",0.6050944551211702,0.3949055448788298,"color",1595538876734,1595538879471
"4701787","dominated_decoy","[2,1,0]",0.7233993032297741,0.2766006967702259,0.5233993032297741,0.2766006967702259,0.7233993032297741,0.0766006967702259,"color","color","height",0.7233993032297741,0.2766006967702259,"color",1595538880972,1595538882129
"4701787","dominated_decoy","[1,0,2]",0.7023341141961361,0.2976658858038639,0.6623341141961361,0.2976658858038639,0.7023341141961361,0.2576658858038639,"color","height","height",0.7023341141961361,0.2976658858038639,"color",1595538883630,1595538884626
"4701787","dominated_decoy","[2,0,1]",0.7554693712170748,0.24453062878292517,0.5554693712170748,0.24453062878292517,0.7554693712170748,0.04453062878292516,"color","height","color",0.5554693712170748,0.04453062878292516,"color",1595538886127,1595538886628
"4701787","dominated_decoy","[2,1,0]",0.6251553276259292,0.3748446723740708,0.5051553276259292,0.3748446723740708,0.6251553276259292,0.2548446723740708,"color","height","height",0.6251553276259292,0.3748446723740708,"color",1595538888130,1595538890707
"4701787","dominated_decoy","[2,1,0]",0.711083257962635,0.28891674203736495,0.5910832579626351,0.28891674203736495,0.711083257962635,0.16891674203736495,"color","color","height",0.711083257962635,0.28891674203736495,"color",1595538892209,1595538895325
"4701787","dominated_decoy","[2,1,0]",0.7338472130713817,0.2661527869286183,0.5338472130713816,0.2661527869286183,0.7338472130713817,0.06615278692861831,"height","color","height",0.5338472130713816,0.06615278692861831,"height",1595538896827,1595538897622
"4701787","dominated_decoy","[2,0,1]",0.32344085865783745,0.6765591413421626,0.28344085865783747,0.6765591413421626,0.32344085865783745,0.6365591413421625,"height","color","color",0.6765591413421626,0.32344085865783745,"color",1595538899123,1595538900041
"4701787","compromise","[1,0,2]",0.3947661483082397,0.6052338516917604,0.47785167291623326,0.6052338516917604,0.3947661483082397,0.5,"color","color","height",0.47785167291623326,0.5,"height",1595538901543,1595538905822
"4701787","compromise","[0,1,2]",0.22911758230928655,0.7708824176907134,0.3532454315720677,0.7708824176907134,0.22911758230928655,0.5,"height","height","height",0.22911758230928655,0.7708824176907134,"height",1595538907324,1595538907878
"4701787","compromise","[1,0,2]",0.21485148786470443,0.7851485121352956,0.3373806520540544,0.7851485121352956,0.21485148786470443,0.5,"color","color","color",0.7851485121352956,0.21485148786470443,"color",1595538909379,1595538910409
"6489263","random","[2,0,1]",0.640326864297764,0.35486727322133227,0.7560809644179223,0.2994899664407258,0.5439599026133983,0.3062371760561844,"height","color","color",0.7560809644179223,0.3062371760561844,"color",1595540182149,1595540184331
"4701787","dominated_decoy","[1,2,0]",0.7062878740186294,0.2937121259813707,0.5862878740186294,0.2937121259813707,0.7062878740186294,0.1737121259813707,"color","color","color",0.7062878740186294,0.2937121259813707,"color",1595538914258,1595538915193
"4701787","dominated_decoy","[1,2,0]",0.378729368418003,0.621270631581997,0.29872936841800296,0.621270631581997,0.378729368418003,0.5412706315819971,"color","color","color",0.621270631581997,0.378729368418003,"color",1595538916696,1595538917573
"4701787","dominated_decoy","[1,2,0]",0.35891801038336113,0.6410819896166389,0.19891801038336113,0.6410819896166389,0.35891801038336113,0.48108198961663884,"height","height","height",0.6410819896166389,0.35891801038336113,"height",1595538919074,1595538920184
"4701787","dominated_decoy","[1,0,2]",0.7142761821866186,0.28572381781338146,0.6742761821866186,0.28572381781338146,0.7142761821866186,0.24572381781338146,"color","height","color",0.6742761821866186,0.24572381781338146,"color",1595538921685,1595538922501
"4701787","compromise","[0,2,1]",0.7698272355956902,0.23017276440430978,0.35438652586157576,0.23017276440430978,0.7698272355956902,0.5,"color","height","height",0.7698272355956902,0.23017276440430978,"color",1595538924002,1595538924987
"4701787","random","[1,0,2]",0.540512956380671,0.339764620739907,0.26329823053689494,0.8316809400558989,0.8093005360115761,0.692340154626387,"color","height","height",0.540512956380671,0.8316809400558989,"color",1595538926489,1595538928088
"4701787","dominated_decoy","[1,0,2]",0.6518728704422785,0.3481271295577215,0.49187287044227845,0.3481271295577215,0.6518728704422785,0.1881271295577215,"height","color","height",0.6518728704422785,0.3481271295577215,"height",1595538929590,1595538931708
"4701787","random","[0,2,1]",0.5783252586967726,0.14219715548238954,0.06895971403692669,0.5622289717129954,0.5091988564126224,0.21685046783752693,"color","color","height",0.5783252586967726,0.5622289717129954,"color",1595538933209,1595538933913
"4701787","dominated_decoy","[2,1,0]",0.6709139532319293,0.32908604676807074,0.5509139532319293,0.32908604676807074,0.6709139532319293,0.20908604676807074,"height","color","height",0.6709139532319293,0.32908604676807074,"height",1595538935415,1595538936630
