"ppntID","base1","base2","fuel1","fuel2","fueltype1","fueltype2","choice_base","choice_fuel","choice_fueltype","questiontype","drawtime","responsetime"
"2577564",0.19285936565546616,0.16285936565546616,0.8002973054374212,0.9120040869907424,"height","color",0.19285936565546616,0.8002973054374212,"height","Which rocket has the best launch stage?",1586276084706,1586276087791
"2577564",0.2076502761434301,0.47765027614343014,0.6462591636543218,0.3258532758896582,"height","color",0.47765027614343014,0.3258532758896582,"color","Which rocket has the best launch stage?",1586276089303,1586276096466
"2577564",0.1743428388620082,0.38434283886200815,0.28146155609673706,0.851254222681421,"color","height",0.38434283886200815,0.851254222681421,"height","Which rocket has the best launch stage?",1586276097978,1586276114209
"2577564",0.4840175693494261,0.6040175693494261,0.7172386109185884,0.3273922341223505,"color","color",0.6040175693494261,0.3273922341223505,"color","Which rocket has the best launch stage?",1586276115712,1586276119428
"2577564",0.4074210920398555,0.6474210920398555,0.07299961200380212,0.5783585185906355,"color","height",0.6474210920398555,0.5783585185906355,"height","Which rocket has the best launch stage?",1586276120931,1586276121546
"2577564",0.8996955161009443,0.9896955161009443,0.7255049300024594,0.45740754935757755,"height","height",0.9896955161009443,0.45740754935757755,"height","Which rocket has the best launch stage?",1586276123053,1586276123433
"2577564",0.8923409001749927,0.7123409001749926,0.8550057777357354,0.11167893252382588,"height","color",0.7123409001749926,0.11167893252382588,"color","Which rocket has the best launch stage?",1586276124936,1586276127169
"2577564",0.428722825685365,0.7287228256853651,0.8754726201080729,0.34523710387472395,"height","height",0.7287228256853651,0.34523710387472395,"height","Which rocket has the best launch stage?",1586276130175,1586276131710
"2577564",0.8912772605903891,0.8312772605903891,0.32322725876287817,0.16499916204199927,"color","color",0.8312772605903891,0.16499916204199927,"color","Which rocket has the best launch stage?",1586276133216,1586276134229
"2577564",0.19433292947906367,0.3443329294790637,0.09246752964746374,0.862330806048466,"color","color",0.19433292947906367,0.09246752964746374,"color","Which rocket has the best launch stage?",1586276137234,1586276141483
"1258996",0.4703935196473138,0.32039351964731383,0.20917263472993675,0.9221204023549747,"color","height",0.4703935196473138,0.20917263472993675,"color","Which rocket has the best launch stage?",1586276170168,1586276171691
"2577564",0.18795397176958972,0.11080607541165599,0.4118930933231075,0.14189309332310746,"color","color",0.11080607541165599,0.14189309332310746,"color","Which rocket has the best orbital stage?",1586276148968,1586276173154
"1258996",0.5450636624753887,0.42506366247538874,0.9685085706563339,0.20055641147155234,"color","color",0.5450636624753887,0.9685085706563339,"color","Which rocket has the best launch stage?",1586276173196,1586276174139
"1258996",0.10601706557848804,0.34601706557848805,0.9878783232505783,0.4768218598166287,"color","color",0.34601706557848805,0.4768218598166287,"color","Which rocket has the best launch stage?",1586276175643,1586276176561
"1258996",0.9439603307673009,0.9139603307673009,0.6520613342133803,0.17606268123719304,"height","color",0.9139603307673009,0.17606268123719304,"color","Which rocket has the best launch stage?",1586276178065,1586276178724
"1258996",0.15832049151221628,0.24832049151221627,0.9976786287426624,0.9991906396399253,"height","color",0.24832049151221627,0.9991906396399253,"color","Which rocket has the best launch stage?",1586276181728,1586276183505
"1258996",0.5369895397812157,0.7469895397812156,0.9888482914003618,0.428446271925256,"color","color",0.7469895397812156,0.428446271925256,"color","Which rocket has the best launch stage?",1586276185007,1586276186224
"1258996",0.8657021636463882,0.5957021636463882,0.5875117064280728,0.38668213805970475,"height","height",0.8657021636463882,0.5875117064280728,"height","Which rocket has the best launch stage?",1586276187728,1586276188785
"1258996",0.8465396530455294,0.6665396530455293,0.2613976224150978,0.08096271268152533,"height","color",0.8465396530455294,0.2613976224150978,"height","Which rocket has the best launch stage?",1586276190289,1586276191264
"1258996",0.045581229473121064,0.10558122947312107,0.9289115032374002,0.7377688421395914,"color","color",0.10558122947312107,0.7377688421395914,"color","Which rocket has the best launch stage?",1586276192769,1586276196276
"1258996",0.8425617578819975,0.5425617578819975,0.16508082228658028,0.27860112644256496,"height","color",0.8425617578819975,0.16508082228658028,"height","Which rocket has the best launch stage?",1586276197783,1586276198796
"1258996",0.3447811847725264,0.3956816977044557,0.8692593916803906,0.9292593916803906,"height","height",0.3956816977044557,0.9292593916803906,"height","Which rocket has the best orbital stage?",1586276201948,1586276204001
"1258996",0.008153814131024673,0.3266475520106953,0.26060743435845085,0.5006074343584508,"height","height",0.3266475520106953,0.5006074343584508,"height","Which rocket has the best orbital stage?",1586276205507,1586276207276
"1258996",0.604085094070395,0.1615524306385514,0.4787884248928971,0.2387884248928971,"height","color",0.604085094070395,0.4787884248928971,"height","Which rocket has the best orbital stage?",1586276208783,1586276210216
"1258996",0.5975897769775951,0.03575337508742216,0.5903575747962457,0.2903575747962457,"height","color",0.5975897769775951,0.5903575747962457,"height","Which rocket has the best orbital stage?",1586276211720,1586276212856
"1258996",0.7378403507519709,0.7670407569104047,0.8471199928025628,0.5471199928025627,"color","color",0.7378403507519709,0.8471199928025628,"color","Which rocket has the best orbital stage?",1586276214360,1586276217134
"1258996",0.17525356014538684,0.6440768099316354,0.8273632442478739,0.7973632442478739,"height","color",0.6440768099316354,0.7973632442478739,"color","Which rocket has the best orbital stage?",1586276218637,1586276220589
"1258996",0.7924294196454782,0.2289552644745365,0.19643819556609596,0.10643819556609596,"height","height",0.7924294196454782,0.19643819556609596,"height","Which rocket has the best orbital stage?",1586276223593,1586276224957
"2577564",0.3097442566833888,0.3495580458870584,0.2635324148548653,0.11353241485486529,"color","height",0.3097442566833888,0.2635324148548653,"color","Which rocket has the best orbital stage?",1586276176158,1586276226228
