"ppntID","base1","base2","fuel1","fuel2","fueltype1","fueltype2","valuegap","whichtrial","sliderfeature","drawtime","responsetime"
"1258996",0.5901403604131163,0.58,0.2460254826003132,0.9890258707317698,"color","color",0.42844543805186674,9,"base",1586275964469,1586275970685
"2577564",0.7669326942175712,0.40222521824859037,0.05342701897164326,0.1,"color","height",-0.0007524057790766134,4,"fuel",1586275964996,1586275970604
"1258996",0.5901403604131163,0.75,0.2460254826003132,0.9890258707317698,"color","color",0.5965798360762676,9,"base",1586275972187,1586275975323
"824962",0.22721297474544822,0.7580695831662234,0.4482718678783062,0.26,"height","height",0.09524490702788961,7,"fuel",1586275971994,1586275976777
"2577564",0.03910549180286482,0.9484297750793902,0.3810547406467608,0.78,"height","height",0.7248738915251197,7,"fuel",1586275974251,1586275977385
"1258996",0.5901403604131163,1,0.2460254826003132,0.9890258707317698,"color","color",0.8438363037592101,9,"base",1586275976827,1586275980481
"2577564",0.03910549180286482,0.9484297750793902,0.3810547406467608,0.1,"height","height",0.07994164447113433,7,"fuel",1586275978891,1586275980745
"824962",0.22721297474544822,0.7580695831662234,0.4482718678783062,0.21,"height","height",0.057341427869578424,7,"fuel",1586275978282,1586275983962
"2577564",0.03910549180286482,0.9484297750793902,0.3810547406467608,0.01,"height","height",-0.005417035286010783,7,"fuel",1586275982248,1586275983845
"2577564",0.2591677459757529,0.5416171100499629,0.34253880637304057,0.01,"height","color",-0.08335883925642615,8,"fuel",1586275985349,1586275987782
"1258996",0.5901403604131163,0.23,0.2460254826003132,0.9890258707317698,"color","color",0.08228638329574736,9,"base",1586275981983,1586275988523
"2577564",0.2591677459757529,0.5416171100499629,0.34253880637304057,0.89,"height","color",0.39326421758754126,8,"fuel",1586275989287,1586275990880
"1258996",0.5901403604131163,0.36,0.2460254826003132,0.9890258707317698,"color","color",0.21085974649087744,9,"base",1586275990027,1586275993103
"2577564",0.2591677459757529,0.5416171100499629,0.34253880637304057,0.43,"height","color",0.14412034696455828,8,"fuel",1586275992384,1586275993331
"824962",0.22721297474544822,0.7580695831662234,0.4482718678783062,0.49,"height","height",0.26960091115612095,7,"fuel",1586275985467,1586275993761
"2577564",0.2591677459757529,0.5416171100499629,0.34253880637304057,0.17,"height","color",0.003299898351567923,8,"fuel",1586275994837,1586275995603
"1258996",0.5901403604131163,0.1,0.2460254826003132,0.9890258707317698,"color","color",-0.04628697989938273,9,"base",1586275994608,1586275997816
"2577564",0.49162359173495074,0.11,0.354812947917611,0.6744911128870312,"color","color",-0.1002403934317485,9,"base",1586275997107,1586275999563
"824962",0.22721297474544822,0.7580695831662234,0.4482718678783062,0.47,"height","height",0.2544395194927965,7,"fuel",1586275995265,1586276000498
"1258996",0.5313473543781988,0.7,0.4068083689177171,0.9636502371055162,"color","color",0.45839861541052207,10,"base",1586275999323,1586276002883
"2577564",0.49162359173495074,0.86,0.354812947917611,0.6744911128870312,"color","color",0.40562794123352486,9,"base",1586276001068,1586276002761
"2577564",0.49162359173495074,0.63,0.354812947917611,0.6744911128870312,"color","color",0.25049498526950775,9,"base",1586276004265,1586276005217
"3381815",0.3009045720241892,0.5083113365222358,0.34090438548379054,0.2,"height","color",-0.0009174209107220416,1,"fuel",1586275987009,1586276006553
"3381815",0.3009045720241892,0.5083113365222358,0.34090438548379054,0.2,"height","color",-0.0009174209107220416,1,"fuel",1586275987009,1586276006823
"1258996",0.5313473543781988,0.57,0.4068083689177171,0.9636502371055162,"color","color",0.333124084586805,10,"base",1586276004390,1586276008155
"2577564",0.49162359173495074,0.45,0.354812947917611,0.6744911128870312,"color","color",0.12908658494984213,9,"base",1586276006722,1586276007678
"824962",0.22721297474544822,0.7580695831662234,0.4482718678783062,0.43,"height","height",0.22411673616614758,7,"fuel",1586276002002,1586276009234
"2577564",0.49162359173495074,0.27,0.354812947917611,0.6744911128870312,"color","color",0.007678184630176527,9,"base",1586276009181,1586276009988
"1258996",0.5313473543781988,0.2,0.4068083689177171,0.9636502371055162,"color","color",-0.023426503142236016,10,"base",1586276009657,1586276012202
"2577564",0.6813956529245666,0.6639186572169251,0.3608494750640263,0.5,"height","color",0.08607806493972323,10,"fuel",1586276011490,1586276012162
