"ppntID","triadtype","presentation","base1","base2","base3","fuel1","fuel2","fuel3","fueltype1","fueltype2","fueltype3","choice_base","choice_fuel","choice_fueltype","drawtime","responsetime"
"1258996","compromise","[0,1,2]",0.2565564354989233,0.7434435645010766,0.38147046180602023,0.7434435645010766,0.2565564354989233,0.5,"color","color","height",0.7434435645010766,0.2565564354989233,"color",1586276407748,1586276408639
"1258996","dominated_decoy","[1,2,0]",0.784577641578173,0.215422358421827,0.744577641578173,0.215422358421827,0.784577641578173,0.175422358421827,"color","height","height",0.784577641578173,0.215422358421827,"color",1586276410144,1586276412318
"1258996","random","[0,2,1]",0.8707500372162633,0.4454437356874641,0.0847682307047608,0.9787066154810844,0.3071215650896584,0.07405128254689752,"color","color","color",0.8707500372162633,0.9787066154810844,"color",1586276413825,1586276414931
"1258996","dominated_decoy","[2,0,1]",0.7765040118236312,0.22349598817636887,0.6165040118236311,0.22349598817636887,0.7765040118236312,0.06349598817636887,"height","height","height",0.7765040118236312,0.22349598817636887,"height",1586276416433,1586276417654
"1258996","compromise","[1,0,2]",0.6831376385232915,0.3168623614767085,0.4329212107122244,0.3168623614767085,0.6831376385232915,0.5,"height","height","color",0.6831376385232915,0.3168623614767085,"height",1586276419160,1586276420187
"1258996","dominated_decoy","[2,1,0]",0.20144326268163046,0.7985567373183695,0.16144326268163045,0.7985567373183695,0.20144326268163046,0.7585567373183695,"color","color","height",0.7985567373183695,0.20144326268163046,"color",1586276421695,1586276422637
"1258996","compromise","[1,0,2]",0.36576742654146016,0.6342325734585399,0.46396323244539545,0.6342325734585399,0.36576742654146016,0.5,"color","height","color",0.6342325734585399,0.36576742654146016,"height",1586276424141,1586276425379
"1258996","dominated_decoy","[0,1,2]",0.3779416580020636,0.6220583419979364,0.2579416580020636,0.6220583419979364,0.3779416580020636,0.5020583419979364,"height","height","color",0.6220583419979364,0.3779416580020636,"height",1586276426885,1586276428268
"1258996","dominated_decoy","[2,1,0]",0.6723498615700502,0.32765013842994983,0.5923498615700502,0.32765013842994983,0.6723498615700502,0.24765013842994982,"height","color","height",0.6723498615700502,0.32765013842994983,"height",1586276429774,1586276431213
"1258996","dominated_decoy","[2,1,0]",0.6432510068443066,0.3567489931556934,0.44325100684430657,0.3567489931556934,0.6432510068443066,0.1567489931556934,"color","color","height",0.6432510068443066,0.3567489931556934,"color",1586276432720,1586276433506
"1258996","dominated_decoy","[1,2,0]",0.2239605688597579,0.7760394311402421,0.0639605688597579,0.7760394311402421,0.2239605688597579,0.6160394311402421,"color","height","height",0.7760394311402421,0.2239605688597579,"height",1586276435013,1586276436403
"1258996","compromise","[2,1,0]",0.24973164114098126,0.7502683588590188,0.37473149710802683,0.7502683588590188,0.24973164114098126,0.5,"height","height","height",0.7502683588590188,0.24973164114098126,"height",1586276437908,1586276440175
"1258996","dominated_decoy","[1,0,2]",0.7979722025436842,0.20202779745631588,0.6779722025436842,0.20202779745631588,0.7979722025436842,0.08202779745631589,"height","color","height",0.6779722025436842,0.08202779745631589,"height",1586276441679,1586276442727
"1258996","dominated_decoy","[2,1,0]",0.6326733989313094,0.36732660106869064,0.47267339893130933,0.36732660106869064,0.6326733989313094,0.20732660106869064,"color","color","height",0.6326733989313094,0.36732660106869064,"color",1586276445734,1586276446702
"1258996","dominated_decoy","[1,2,0]",0.20518138687330187,0.7948186131266981,0.0051813868733018575,0.7948186131266981,0.20518138687330187,0.5948186131266981,"color","height","color",0.7948186131266981,0.20518138687330187,"height",1586276448203,1586276449299
"1258996","dominated_decoy","[2,1,0]",0.7769642105988008,0.22303578940119922,0.6169642105988008,0.22303578940119922,0.7769642105988008,0.06303578940119922,"height","height","color",0.7769642105988008,0.22303578940119922,"height",1586276450800,1586276452649
"1258996","dominated_decoy","[1,2,0]",0.7619225638061334,0.2380774361938666,0.6819225638061335,0.2380774361938666,0.7619225638061334,0.1580774361938666,"height","height","height",0.7619225638061334,0.2380774361938666,"height",1586276454156,1586276455040
"1258996","dominated_decoy","[0,2,1]",0.3287864663979353,0.6712135336020647,0.2887864663979353,0.6712135336020647,0.3287864663979353,0.6312135336020647,"height","height","height",0.6712135336020647,0.3287864663979353,"height",1586276456543,1586276457806
"1258996","random","[1,2,0]",0.4915202711904374,0.9151991312923244,0.7068743452085957,0.24820712148844915,0.33793819922353396,0.590717693762568,"height","height","height",0.9151991312923244,0.33793819922353396,"height",1586276459313,1586276460603
"1258996","dominated_decoy","[0,1,2]",0.2959532616163078,0.7040467383836921,0.0959532616163078,0.7040467383836921,0.2959532616163078,0.5040467383836922,"height","color","color",0.7040467383836921,0.2959532616163078,"color",1586276463609,1586276464461
"1258996","random","[1,2,0]",0.5343303577745009,0.7342635255938761,0.6813608302642526,0.9053385770846394,0.38562417620700007,0.9881043609729054,"color","height","height",0.7342635255938761,0.38562417620700007,"height",1586276465968,1586276467825
"1258996","dominated_decoy","[0,1,2]",0.7958909569843402,0.20410904301565977,0.7558909569843402,0.20410904301565977,0.7958909569843402,0.16410904301565976,"height","height","color",0.7958909569843402,0.20410904301565977,"height",1586276470830,1586276471877
"1258996","dominated_decoy","[2,1,0]",0.3067509091946947,0.6932490908053053,0.26675090919469474,0.6932490908053053,0.3067509091946947,0.6532490908053052,"color","color","color",0.6932490908053053,0.3067509091946947,"color",1586276473378,1586276474523
"1258996","random","[0,2,1]",0.27125209548819096,0.836739546249911,0.9081691458586918,0.8683367306700178,0.6189097190709105,0.7815070749869832,"height","height","color",0.836739546249911,0.6189097190709105,"height",1586276476030,1586276477011
