"ppntID","triadtype","presentation","base1","base2","base3","fuel1","fuel2","fuel3","fueltype1","fueltype2","fueltype3","choice_base","choice_fuel","choice_fueltype","drawtime","responsetime"
"7511857","dominated_decoy","[0,2,1]",0.6684552278662844,0.3315447721337156,0.5484552278662844,0.3315447721337156,0.6684552278662844,0.2115447721337156,"color","height","color",0.3315447721337156,0.6684552278662844,"height",1595535310841,1595535313415
"7511857","dominated_decoy","[0,2,1]",0.3452972994391399,0.6547027005608601,0.14529729943913988,0.6547027005608601,0.3452972994391399,0.4547027005608601,"height","color","color",0.6547027005608601,0.3452972994391399,"color",1595535314917,1595535319259
"7511857","dominated_decoy","[1,2,0]",0.6026553450985809,0.3973446549014191,0.5226553450985809,0.3973446549014191,0.6026553450985809,0.3173446549014191,"color","height","color",0.6026553450985809,0.3973446549014191,"color",1595535320765,1595535324085
"7511857","compromise","[0,1,2]",0.7452477707257479,0.2547522292742522,0.3797070619081021,0.2547522292742522,0.7452477707257479,0.5,"height","height","height",0.2547522292742522,0.7452477707257479,"height",1595535325590,1595535327974
"7511857","compromise","[0,1,2]",0.2957438745595407,0.7042561254404593,0.41655887044010276,0.7042561254404593,0.2957438745595407,0.5,"color","height","height",0.41655887044010276,0.5,"height",1595535329480,1595535332003
"7511857","random","[2,1,0]",0.22773693638600712,0.9993184554984657,0.405112788825409,0.9869044893397325,0.8778331204739831,0.17761897481824807,"color","height","color",0.22773693638600712,0.9869044893397325,"color",1595535333507,1595535334614
"7511857","dominated_decoy","[2,0,1]",0.3941347615953302,0.6058652384046699,0.19413476159533016,0.6058652384046699,0.3941347615953302,0.40586523840466987,"height","height","height",0.3941347615953302,0.6058652384046699,"height",1595535336118,1595535338775
"7511857","dominated_decoy","[2,0,1]",0.3608210549074692,0.6391789450925308,0.20082105490746918,0.6391789450925308,0.3608210549074692,0.4791789450925308,"color","color","height",0.3608210549074692,0.6391789450925308,"color",1595535340279,1595535343364
"7511857","dominated_decoy","[0,2,1]",0.3134843401425492,0.6865156598574508,0.2334843401425492,0.6865156598574508,0.3134843401425492,0.6065156598574508,"color","color","color",0.3134843401425492,0.6865156598574508,"color",1595535344869,1595535348624
"7511857","dominated_decoy","[2,0,1]",0.7686057240825165,0.23139427591748354,0.6086057240825165,0.23139427591748354,0.7686057240825165,0.07139427591748354,"color","color","color",0.23139427591748354,0.7686057240825165,"color",1595535350129,1595535351568
"7511857","random","[1,0,2]",0.12803980698586592,0.7948499530618913,0.49928461459645224,0.4372318368658811,0.17596445865325594,0.9672165812101734,"color","height","height",0.49928461459645224,0.9672165812101734,"height",1595535353074,1595535354447
"7511857","dominated_decoy","[1,2,0]",0.7701217992479299,0.22987820075207016,0.5701217992479299,0.22987820075207016,0.7701217992479299,0.02987820075207015,"height","color","height",0.7701217992479299,0.22987820075207016,"height",1595535355953,1595535358283
"7511857","dominated_decoy","[0,1,2]",0.6679307787473967,0.3320692212526033,0.5479307787473967,0.3320692212526033,0.6679307787473967,0.2120692212526033,"height","color","color",0.3320692212526033,0.6679307787473967,"color",1595535359787,1595535362897
"7511857","random","[2,0,1]",0.6172159489335691,0.8805722263996805,0.843317142656565,0.4320352743103807,0.8810832140212789,0.5678420319316415,"color","color","height",0.8805722263996805,0.8810832140212789,"color",1595535364402,1595535365970
"7511857","compromise","[1,0,2]",0.6998477438807619,0.3001522561192381,0.4201217585315388,0.3001522561192381,0.6998477438807619,0.5,"color","color","color",0.3001522561192381,0.6998477438807619,"color",1595535367474,1595535369490
"7511857","compromise","[1,0,2]",0.34813363657496177,0.6518663634250382,0.45387321532010844,0.6518663634250382,0.34813363657496177,0.5,"height","color","height",0.34813363657496177,0.6518663634250382,"height",1595535370994,1595535372596
"7511857","dominated_decoy","[2,0,1]",0.7776896106892791,0.22231038931072092,0.577689610689279,0.22231038931072092,0.7776896106892791,0.022310389310720907,"height","height","color",0.22231038931072092,0.7776896106892791,"height",1595535374101,1595535376220
"7511857","dominated_decoy","[1,0,2]",0.2555109142848451,0.7444890857151549,0.13551091428484513,0.7444890857151549,0.2555109142848451,0.6244890857151549,"color","color","height",0.2555109142848451,0.7444890857151549,"color",1595535377725,1595535380347
"7511857","dominated_decoy","[1,0,2]",0.7117752126507155,0.2882247873492844,0.5517752126507155,0.2882247873492844,0.7117752126507155,0.1282247873492844,"height","height","color",0.2882247873492844,0.7117752126507155,"height",1595535381853,1595535384258
"7511857","dominated_decoy","[1,0,2]",0.7799721013545169,0.22002789864548314,0.5799721013545169,0.22002789864548314,0.7799721013545169,0.020027898645483128,"color","color","height",0.22002789864548314,0.7799721013545169,"color",1595535385761,1595535387401
"7511857","compromise","[2,0,1]",0.6497607503112454,0.35023924968875464,0.4551434353324256,0.35023924968875464,0.6497607503112454,0.5,"color","height","color",0.4551434353324256,0.5,"color",1595535388903,1595535391158
"7511857","compromise","[1,0,2]",0.791640707507352,0.20835929249264795,0.32989139544922225,0.20835929249264795,0.791640707507352,0.5,"height","height","color",0.20835929249264795,0.791640707507352,"height",1595535392664,1595535394606
"7511857","compromise","[1,2,0]",0.6991204907565172,0.30087950924348283,0.42070206032176755,0.30087950924348283,0.6991204907565172,0.5,"color","color","height",0.30087950924348283,0.6991204907565172,"color",1595535396110,1595535397142
"7511857","dominated_decoy","[1,0,2]",0.2624660602531158,0.7375339397468842,0.1024660602531158,0.7375339397468842,0.2624660602531158,0.5775339397468842,"height","color","height",0.2624660602531158,0.7375339397468842,"height",1595535398647,1595535401443
