"ppntID","triadtype","presentation","base1","base2","base3","fuel1","fuel2","fuel3","fueltype1","fueltype2","fueltype3","choice_base","choice_fuel","choice_fueltype","drawtime","responsetime"
"9660489","dominated_decoy","[0,1,2]",0.393556489664753,0.606443510335247,0.273556489664753,0.606443510335247,0.393556489664753,0.486443510335247,"height","color","color",0.606443510335247,0.393556489664753,"color",1586206435659,1586206484039
"9660489","compromise","[2,1,0]",0.6583174510681717,0.34168254893182826,0.44987116937455407,0.34168254893182826,0.6583174510681717,0.5,"height","color","height",0.44987116937455407,0.5,"height",1586206485543,1586206487385
"9660489","dominated_decoy","[2,1,0]",0.34498974952138123,0.6550102504786188,0.18498974952138122,0.6550102504786188,0.34498974952138123,0.4950102504786188,"height","height","height",0.34498974952138123,0.6550102504786188,"height",1586206488888,1586206491520
"9660489","dominated_decoy","[2,0,1]",0.3064684056308229,0.6935315943691771,0.1464684056308229,0.6935315943691771,0.3064684056308229,0.5335315943691771,"height","color","height",0.3064684056308229,0.6935315943691771,"height",1586206493023,1586206496593
"9660489","dominated_decoy","[0,2,1]",0.6396358572432805,0.36036414275671946,0.5596358572432806,0.36036414275671946,0.6396358572432805,0.28036414275671945,"color","height","color",0.6396358572432805,0.36036414275671946,"color",1586206498096,1586206500386
"9660489","random","[0,1,2]",0.23482239683933548,0.071844115019571,0.41592612924049677,0.8400637940912252,0.1886683531917981,0.2238723167235055,"color","color","color",0.23482239683933548,0.8400637940912252,"color",1586206501889,1586206503517
"9660489","dominated_decoy","[0,1,2]",0.782070119709849,0.217929880290151,0.582070119709849,0.217929880290151,0.782070119709849,0.017929880290150996,"height","color","height",0.217929880290151,0.782070119709849,"color",1586206505020,1586206508242
"9660489","dominated_decoy","[1,0,2]",0.6743215366149352,0.3256784633850648,0.5543215366149352,0.3256784633850648,0.6743215366149352,0.2056784633850648,"color","height","color",0.6743215366149352,0.3256784633850648,"color",1586206509743,1586206519604
"9660489","random","[2,0,1]",0.11058350258697858,0.36965342265036405,0.6473251733663508,0.03563179741855471,0.9160071607609712,0.858046941208656,"height","height","height",0.6473251733663508,0.858046941208656,"height",1586206521106,1586206524460
"9660489","random","[1,0,2]",0.10717321555648862,0.4924738574356655,0.12054986368022691,0.7940570805380736,0.9867545400497493,0.928883246732296,"color","height","height",0.4924738574356655,0.9867545400497493,"height",1586206525963,1586206528086
"9660489","dominated_decoy","[0,2,1]",0.34034118340726405,0.659658816592736,0.18034118340726404,0.659658816592736,0.34034118340726405,0.4996588165927359,"color","height","height",0.34034118340726405,0.659658816592736,"color",1586206529589,1586206532734
"9660489","dominated_decoy","[1,2,0]",0.2865580018177394,0.7134419981822606,0.1665580018177394,0.7134419981822606,0.2865580018177394,0.5934419981822606,"height","color","height",0.2865580018177394,0.7134419981822606,"height",1586206534237,1586206552248
"9660489","dominated_decoy","[2,1,0]",0.34263235173094286,0.6573676482690571,0.14263235173094285,0.6573676482690571,0.34263235173094286,0.4573676482690571,"color","height","height",0.6573676482690571,0.34263235173094286,"height",1586206553754,1586206556553
"9660489","dominated_decoy","[0,1,2]",0.33395593863271045,0.6660440613672896,0.29395593863271047,0.6660440613672896,0.33395593863271045,0.6260440613672895,"color","color","color",0.33395593863271045,0.6660440613672896,"color",1586206558056,1586206561873
"9660489","dominated_decoy","[1,2,0]",0.3909296917184289,0.6090703082815712,0.2709296917184289,0.6090703082815712,0.3909296917184289,0.48907030828157116,"color","height","height",0.6090703082815712,0.3909296917184289,"height",1586206563376,1586206565890
"9660489","dominated_decoy","[0,1,2]",0.33800570101320626,0.6619942989867937,0.2980057010132063,0.6619942989867937,0.33800570101320626,0.6219942989867937,"color","height","color",0.33800570101320626,0.6619942989867937,"color",1586206567392,1586206570067
"9660489","dominated_decoy","[2,0,1]",0.35121030331293324,0.6487896966870668,0.31121030331293326,0.6487896966870668,0.35121030331293324,0.6087896966870667,"height","height","color",0.35121030331293324,0.6487896966870668,"height",1586206571570,1586206581869
"9660489","dominated_decoy","[2,0,1]",0.7599347130937648,0.24006528690623516,0.7199347130937648,0.24006528690623516,0.7599347130937648,0.20006528690623515,"color","color","height",0.24006528690623516,0.7599347130937648,"color",1586206583371,1586206585709
"9660489","dominated_decoy","[2,1,0]",0.23605119841548092,0.763948801584519,0.036051198415480906,0.763948801584519,0.23605119841548092,0.5639488015845191,"color","height","color",0.23605119841548092,0.763948801584519,"color",1586206587212,1586206588837
"9660489","compromise","[0,2,1]",0.3340106417781666,0.6659893582218335,0.44489506591420774,0.6659893582218335,0.3340106417781666,0.5,"color","color","color",0.3340106417781666,0.6659893582218335,"color",1586206590341,1586206592046
"9660489","dominated_decoy","[0,1,2]",0.6264066775284874,0.37359332247151256,0.5064066775284874,0.37359332247151256,0.6264066775284874,0.25359332247151256,"height","height","color",0.37359332247151256,0.6264066775284874,"height",1586206593549,1586206595846
"9660489","dominated_decoy","[1,2,0]",0.7390093991637253,0.2609906008362747,0.6990093991637253,0.2609906008362747,0.7390093991637253,0.22099060083627467,"height","color","color",0.2609906008362747,0.7390093991637253,"color",1586206597349,1586206601687
"9660489","dominated_decoy","[1,0,2]",0.24191127406160123,0.7580887259383988,0.08191127406160123,0.7580887259383988,0.24191127406160123,0.5980887259383988,"color","color","height",0.24191127406160123,0.7580887259383988,"color",1586206603190,1586206608328
"9660489","dominated_decoy","[0,1,2]",0.7186892791503252,0.28131072084967473,0.5186892791503253,0.28131072084967473,0.7186892791503252,0.08131072084967472,"height","height","height",0.28131072084967473,0.7186892791503252,"height",1586206609829,1586206614496
